# CubeSmart (CUBE)  source=yahoo  generated=2026-04-26T14:44:48.655Z
date,value
2017-02-17,90.9092
2017-02-21,90.6065
2017-02-22,90.1357
2017-02-23,91.2119
2017-02-24,91.8846
2017-02-27,92.0864
2017-02-28,91.6492
2017-03-01,91.6492
2017-03-02,91.481
2017-03-03,91.4137
2017-03-06,91.6492
2017-03-07,91.6155
2017-03-08,90.2366
2017-03-09,88.6558
2017-03-10,86.9742
2017-03-13,86.7724
2017-03-14,87.0751
2017-03-15,88.4877
2017-03-16,87.9159
2017-03-17,88.7567
2017-03-20,88.8913
2017-03-21,89.2276
2017-03-22,89.6648
2017-03-23,89.7993
2017-03-24,89.1267
2017-03-27,87.445
2017-03-28,87.7814
2017-03-29,86.9406
2017-03-30,86.8046
2017-03-31,88.2321
2017-04-03,88.368
2017-04-04,89.7615
2017-04-05,90.1354
2017-04-06,90.8151
2017-04-07,91.053
2017-04-10,91.5289
2017-04-11,91.7328
2017-04-12,91.5629
2017-04-13,91.9707
2017-04-17,94.6218
2017-04-18,95.0296
2017-04-19,94.7917
2017-04-20,94.4858
2017-04-21,93.8401
2017-04-24,92.5825
2017-04-25,92.1067
2017-04-26,91.9367
2017-04-27,88.9118
2017-04-28,86.1249
2017-05-01,85.9549
2017-05-02,85.1392
2017-05-03,84.2555
2017-05-04,84.6294
2017-05-05,84.5614
2017-05-08,84.7653
2017-05-09,84.4935
2017-05-10,84.9013
2017-05-11,84.4254
2017-05-12,84.0516
2017-05-15,84.4594
2017-05-16,83.2699
2017-05-17,85.717
2017-05-18,85.819
2017-05-19,84.7993
2017-05-22,85.4111
2017-05-23,85.683
2017-05-24,85.9209
2017-05-25,86.0229
2017-05-26,85.1732
2017-05-30,84.6294
2017-05-31,84.8333
2017-06-01,82.828
2017-06-02,83.4058
2017-06-05,83.2699
2017-06-06,81.5365
2017-06-07,82.6921
2017-06-08,81.8084
2017-06-09,80.9247
2017-06-12,81.6045
2017-06-13,81.4346
2017-06-14,81.6385
2017-06-15,83.0999
2017-06-16,83.3379
2017-06-19,83.5418
2017-06-20,83.4398
2017-06-21,83.2699
2017-06-22,82.862
2017-06-23,83.6437
2017-06-26,83.3379
2017-06-27,82.7601
2017-06-28,81.6725
2017-06-29,81.9474
2017-06-30,82.6349
2017-07-03,83.288
2017-07-05,82.7724
2017-07-06,80.2288
2017-07-07,80.5381
2017-07-10,78.8538
2017-07-11,79.06
2017-07-12,80.2288
2017-07-13,80.3662
2017-07-14,81.7068
2017-07-17,82.8068
2017-07-18,83.013
2017-07-19,84.2505
2017-07-20,83.2537
2017-07-21,82.91
2017-07-24,82.6349
2017-07-25,83.1849
2017-07-26,84.388
2017-07-27,80.8475
2017-07-28,82.4631
2017-07-31,84.7661
2017-08-01,84.0786
2017-08-02,84.113
2017-08-03,83.2537
2017-08-04,84.4224
2017-08-07,84.4567
2017-08-08,83.8724
2017-08-09,84.1474
2017-08-10,83.7349
2017-08-11,83.0818
2017-08-14,84.1474
2017-08-15,83.9411
2017-08-16,83.1162
2017-08-17,82.7381
2017-08-18,80.8475
2017-08-21,82.3943
2017-08-22,82.8412
2017-08-23,85.7286
2017-08-24,85.7629
2017-08-25,84.4911
2017-08-28,84.8349
2017-08-29,85.5911
2017-08-30,85.1442
2017-08-31,84.7317
2017-09-01,85.3848
2017-09-05,85.5223
2017-09-06,87.4473
2017-09-07,91.0909
2017-09-08,92.2596
2017-09-11,89.441
2017-09-12,86.5536
2017-09-13,87.791
2017-09-14,89.2691
2017-09-15,90.4378
2017-09-18,90.5409
2017-09-19,90.5066
2017-09-20,90.8503
2017-09-21,90.8503
2017-09-22,90.2659
2017-09-25,90.3347
2017-09-26,90.1972
2017-09-27,88.8223
2017-09-28,89.4066
2017-09-29,90.1708
2017-10-02,89.9276
2017-10-03,89.0245
2017-10-04,89.5455
2017-10-05,90.1708
2017-10-06,90.6223
2017-10-09,90.9349
2017-10-10,90.2402
2017-10-11,90.796
2017-10-12,90.9697
2017-10-13,91.7685
2017-10-16,90.657
2017-10-17,91.1781
