# Rexford Industrial (REXR)  source=yahoo  generated=2026-08-31T12:18:42.301Z
date,value
2017-08-01,133.1031
2017-08-02,132.5062
2017-08-03,128.7872
2017-08-04,128.9708
2017-08-07,126.216
2017-08-08,125.8028
2017-08-09,125.0223
2017-08-10,126.5374
2017-08-11,126.4456
2017-08-14,130.8533
2017-08-15,129.9809
2017-08-16,132.2766
2017-08-17,130.6237
2017-08-18,130.2105
2017-08-21,132.9194
2017-08-22,131.4502
2017-08-23,133.5162
2017-08-24,134.6641
2017-08-25,134.8937
2017-08-28,134.1132
2017-08-29,134.6182
2017-08-30,136.2251
2017-08-31,137.9699
2017-09-01,136.822
2017-09-05,137.5107
2017-09-06,137.4648
2017-09-07,138.1076
2017-09-08,137.4648
2017-09-11,139.6228
2017-09-12,138.7045
2017-09-13,138.2913
2017-09-14,138.7045
2017-09-15,137.5567
2017-09-18,136.5925
2017-09-19,136.9598
2017-09-20,137.1894
2017-09-21,137.6485
2017-09-22,135.4906
2017-09-25,135.7201
2017-09-26,132.2307
2017-09-27,130.6237
2017-09-28,131.939
2017-09-29,132.0774
2017-10-02,134.3848
2017-10-03,134.8463
2017-10-04,135.2617
2017-10-05,136.7846
2017-10-06,136.6923
2017-10-09,137.3845
2017-10-10,138.4459
2017-10-11,138.6767
2017-10-12,140.5226
2017-10-13,139.8766
2017-10-16,140.1073
2017-10-17,139.6458
2017-10-18,139.1843
2017-10-19,138.3075
2017-10-20,138.0306
2017-10-23,136.5538
2017-10-24,134.754
2017-10-25,135.6308
2017-10-26,135.5847
2017-10-27,137.246
2017-10-30,136.1385
2017-10-31,137.0153
2017-11-01,138.2152
2017-11-02,139.1382
2017-11-03,139.1843
2017-11-06,139.9689
2017-11-07,138.9074
2017-11-08,139.415
2017-11-09,139.7381
2017-11-10,138.7228
2017-11-13,140.1073
2017-11-14,139.8766
2017-11-15,137.3845
2017-11-16,140.2457
2017-11-17,139.3227
2017-11-20,140.4303
2017-11-21,142.83
2017-11-22,143.0146
2017-11-24,145.4605
2017-11-27,145.4605
2017-11-28,145.1836
2017-11-29,143.2915
2017-11-30,144.7683
2017-12-01,144.6298
2017-12-04,143.1531
2017-12-05,138.3536
2017-12-06,139.7842
2017-12-07,139.5996
2017-12-08,142.7839
2017-12-11,141.7225
2017-12-12,142.1378
2017-12-13,142.0455
2017-12-14,141.7225
2017-12-15,141.1225
2017-12-18,142.1378
2017-12-19,136.6923
2017-12-20,135.4924
2017-12-21,134.2926
2017-12-22,134.8002
2017-12-26,135.4001
2017-12-27,135.7232
2017-12-28,135.9319
2017-12-29,135.2362
2018-01-02,134.5869
2018-01-03,133.5666
2018-01-04,132.2217
2018-01-05,133.1028
2018-01-08,134.8188
2018-01-09,134.726
2018-01-10,131.9898
2018-01-11,131.9434
2018-01-12,131.6187
2018-01-16,132.9637
2018-01-17,134.8651
2018-01-18,131.3405
2018-01-19,133.5203
2018-01-22,136.442
2018-01-23,138.1116
2018-01-24,137.1377
2018-01-25,136.4884
2018-01-26,136.6275
2018-01-29,134.9115
2018-01-30,134.1695
2018-01-31,137.6942
2018-02-01,135.0971
2018-02-02,133.8449
2018-02-05,128.0941
2018-02-06,126.7955
2018-02-07,126.8883
2018-02-08,122.4361
2018-02-09,127.0274
2018-02-12,127.4448
2018-02-13,128.326
2018-02-14,128.4187
2018-02-15,130.0419
2018-02-16,129.5782
2018-02-20,125.7288
2018-02-21,124.7549
2018-02-22,126.5173
2018-02-23,128.6043
2018-02-26,128.3724
2018-02-27,125.5898
2018-02-28,125.2187
2018-03-01,126.1462
2018-03-02,126.3317
2018-03-05,128.326
2018-03-06,128.5115
2018-03-07,130.3666
2018-03-08,130.6448
2018-03-09,131.7115
2018-03-12,132.1289
2018-03-13,131.7115
2018-03-14,131.7579
2018-03-15,130.784
2018-03-16,131.6651
2018-03-19,131.7115
2018-03-20,132.3608
2018-03-21,132.1753
2018-03-22,131.7579
2018-03-23,128.9753
2018-03-26,130.9695
2018-03-27,132.3608
2018-03-28,134.6927
2018-03-29,134.273
2018-04-02,131.8011
2018-04-03,134.2263
2018-04-04,134.0864
2018-04-05,134.1331
2018-04-06,133.3402
2018-04-09,132.2209
2018-04-10,132.0343
2018-04-11,132.454
2018-04-12,130.0755
2018-04-13,131.9877
2018-04-16,133.0604
2018-04-17,137.3045
2018-04-18,137.9108
2018-04-19,136.465
2018-04-20,134.9259
2018-04-23,134.4595
2018-04-24,134.9259
2018-04-25,135.7654
2018-04-26,138.0507
2018-04-27,138.8436
2018-04-30,142.4814
2018-05-01,142.9011
2018-05-02,146.2125
2018-05-03,145.7928
2018-05-04,148.4978
2018-05-07,152.3222
2018-05-08,151.2962
2018-05-09,151.2962
2018-05-10,151.5294
2018-05-11,150.7365
2018-05-14,148.2646
2018-05-15,145.8394
2018-05-16,144.347
2018-05-17,144.1137
2018-05-18,144.5801
2018-05-21,144.8133
2018-05-22,144.1604
2018-05-23,146.2125
2018-05-24,145.4196
2018-05-25,146.3524
2018-05-29,145.9327
2018-05-30,147.2385
2018-05-31,145.8394
2018-06-01,146.8655
2018-06-04,148.4046
2018-06-05,147.6117
2018-06-06,146.4924
2018-06-07,145.2331
2018-06-08,144.7667
2018-06-11,143.9272
2018-06-12,144.9066
2018-06-13,145.2331
2018-06-14,146.9121
2018-06-15,144.4403
2018-06-18,146.1193
2018-06-19,144.5801
2018-06-20,147.052
2018-06-21,145.6995
2018-06-22,145.7928
2018-06-25,144.7201
2018-06-26,145.7461
2018-06-27,145.886
2018-06-28,147.9487
2018-06-29,147.1518
2018-07-02,146.8236
2018-07-03,147.9018
2018-07-05,148.3237
2018-07-06,148.5112
2018-07-09,147.3861
2018-07-10,146.5423
2018-07-11,145.7454
2018-07-12,146.3079
2018-07-13,145.7923
2018-07-16,143.9171
2018-07-17,143.3077
2018-07-18,143.7765
2018-07-19,145.4173
2018-07-20,142.7921
2018-07-23,142.6046
2018-07-24,140.4481
2018-07-25,140.9638
2018-07-26,142.7452
2018-07-27,140.9169
2018-07-30,140.9169
2018-07-31,143.6359
2018-08-01,146.7298
2018-08-02,146.8705
2018-08-03,148.1362
2018-08-06,147.3393
2018-08-07,147.1986
2018-08-08,147.4799
2018-08-09,147.5737
2018-08-10,146.4017
2018-08-13,146.0267
2018-08-14,146.7298
2018-08-15,146.8236
2018-08-16,149.0269
2018-08-17,151.0427
2018-08-20,151.5583
2018-08-21,149.4019
2018-08-22,148.5581
2018-08-23,147.5737
2018-08-24,150.1988
2018-08-27,150.0582
2018-08-28,151.7459
2018-08-29,151.7928
2018-08-30,151.6052
2018-08-31,152.3553
2018-09-04,147.5737
2018-09-05,148.6519
2018-09-06,149.9176
2018-09-07,148.2769
2018-09-10,147.7143
2018-09-11,148.1362
2018-09-12,148.0424
2018-09-13,148.5581
2018-09-14,148.1362
2018-09-17,149.0738
2018-09-18,148.2769
2018-09-19,146.4486
2018-09-20,149.6363
2018-09-21,150.0114
2018-09-24,147.808
2018-09-25,149.3551
2018-09-26,147.1986
2018-09-27,148.4237
2018-09-28,150.5912
2018-10-01,150.0728
2018-10-02,150.0728
2018-10-03,150.4969
2018-10-04,148.6122
2018-10-05,148.2352
2018-10-08,150.2613
2018-10-09,151.0153
2018-10-10,148.7064
2018-10-11,142.2512
2018-10-12,140.8847
2018-10-15,142.9108
2018-10-16,148.141
2018-10-17,147.5285
2018-10-18,146.916
2018-10-19,147.2929
2018-10-22,145.4552
2018-10-23,146.6803
2018-10-24,146.916
2018-10-25,147.9526
2018-10-26,145.1254
2018-10-29,147.4342
2018-10-30,150.3085
2018-10-31,149.2247
2018-11-01,151.8163
2018-11-02,150.7326
2018-11-05,154.3607
2018-11-06,156.0098
2018-11-07,156.4339
2018-11-08,156.9051
2018-11-09,155.3973
2018-11-12,154.2664
2018-11-13,154.3135
2018-11-14,154.5021
2018-11-15,154.3135
2018-11-16,154.8318
2018-11-19,156.3868
2018-11-20,154.3135
2018-11-21,153.9837
2018-11-23,153.5597
2018-11-26,153.1356
2018-11-27,153.5125
2018-11-28,154.5021
2018-11-29,154.6434
2018-11-30,153.7952
2018-12-03,155.8685
2018-12-04,152.9
2018-12-06,154.7376
2018-12-07,152.6644
2018-12-10,150.0728
2018-12-11,150.6854
2018-12-12,147.6227
2018-12-13,147.9997
2018-12-14,148.0468
2018-12-17,143.9474
2018-12-18,144.8427
2018-12-19,141.9213
2018-12-20,142.6753
2018-12-21,140.6963
2018-12-24,134.3352
2018-12-26,139.1414
2018-12-27,138.3403
2018-12-28,137.9613
2018-12-31,139.6195
2019-01-02,136.3032
2019-01-03,135.1187
2019-01-04,137.1085
2019-01-07,138.4351
2019-01-08,142.7938
2019-01-09,143.078
2019-01-10,145.0205
2019-01-11,146.2997
2019-01-14,146.347
2019-01-15,148.858
2019-01-16,149.6634
2019-01-17,150.6583
2019-01-18,151.748
2019-01-22,152.506
2019-01-23,153.8325
2019-01-24,154.1642
2019-01-25,156.9121
2019-01-28,157.4331
2019-01-29,159.0914
2019-01-30,160.0389
2019-01-31,159.1861
2019-02-01,158.6176
2019-02-04,160.2284
2019-02-05,159.4704
2019-02-06,159.0914
2019-02-07,166.8612
2019-02-08,164.6818
2019-02-11,165.3925
2019-02-12,165.0609
2019-02-13,165.4398
2019-02-14,166.2927
2019-02-15,165.9137
2019-02-19,166.4822
2019-02-20,165.6767
2019-02-21,165.5346
2019-02-22,166.5295
2019-02-25,164.7292
2019-02-26,163.687
2019-02-27,162.1709
2019-02-28,162.4078
2019-03-01,162.0288
2019-03-04,161.9814
2019-03-05,162.5025
2019-03-06,160.8443
2019-03-07,161.0338
2019-03-08,161.176
2019-03-11,163.687
2019-03-12,164.3502
2019-03-13,166.0558
2019-03-14,167.0981
2019-03-15,168.6615
2019-03-18,169.6564
2019-03-19,168.4246
2019-03-20,167.6192
2019-03-21,168.8036
2019-03-22,166.7191
2019-03-25,167.0507
2019-03-26,169.0405
2019-03-27,169.1826
2019-03-28,170.9686
2019-03-29,170.5399
2019-04-01,171.7305
2019-04-02,172.4925
2019-04-03,172.5877
2019-04-04,172.1591
2019-04-05,173.1592
2019-04-08,172.9687
2019-04-09,172.8259
2019-04-10,176.2548
2019-04-11,177.112
2019-04-12,178.5407
2019-04-15,176.4929
2019-04-16,171.8734
2019-04-17,170.2066
2019-04-18,172.8734
2019-04-22,170.7305
2019-04-23,174.3498
2019-04-24,176.9691
2019-04-25,176.9691
2019-04-26,177.1596
2019-04-29,177.112
2019-04-30,180.4457
2019-05-01,182.1601
2019-05-02,181.9219
2019-05-03,183.3506
2019-05-06,181.4457
2019-05-07,178.3026
2019-05-08,178.1597
2019-05-09,179.1121
2019-05-10,181.3028
2019-05-13,180.4932
2019-05-14,180.4932
2019-05-15,181.0171
2019-05-16,182.1124
